long,lat
-87.7078638734364,41.98627903556403
-87.70787583834493,41.98634564760966
-87.70784487562823,41.986367211716434
-87.70779607454277,41.986377731117976
-87.70776739172851,41.98640339833342
-87.7077572581919,41.98643907249251
-87.70777010289898,41.98648710941078
-87.70779520294705,41.98648540935793
-87.70784809343424,41.98647079553123
-87.70789510437338,41.98648899844364
-87.70794376775109,41.98652274338753
-87.70795540955847,41.98655845406937
-87.70797963510189,41.98661621459489
-87.70801820559599,41.9866853572209
-87.70802737061148,41.986716073410626
-87.70802995924713,41.9867247464824
-87.70805035078124,41.98679455940864
-87.7080766029622,41.98685598080126
-87.70809841732365,41.986908267419686
-87.70811897048901,41.98695417884367
-87.70813835682024,41.9869953103095
-87.70815606169292,41.98703925913761
-87.70816844894435,41.98709264614053
-87.70818917106888,41.987170145276046
-87.7082063497878,41.98724894321755
-87.70820846446266,41.98729599026893
-87.70821602914666,41.987353824249745
-87.70822956400688,41.98739887623167
-87.70824847005055,41.98744796172234
-87.70828327919112,41.98748034096272
-87.70827689383843,41.98750151821935
-87.70826587085247,41.987537818533184
-87.70829273843266,41.98757753634881
-87.70830678133129,41.98763107072287
-87.70829980458814,41.98766739306954
-87.70831059842992,41.987703373511536
-87.70831479711356,41.98773281361213
-87.70832888267626,41.987755640858836
-87.7083386370338,41.987777372777
-87.70834279642197,41.98781853147989
-87.70835874825188,41.98789131093037
-87.70838755880428,41.98795776832381
-87.70842497423777,41.988058655551356
-87.70844852812543,41.98814401858241
-87.70847068237141,41.98818799157381
-87.70847977865607,41.9882394136807
-87.70848956473975,41.98830708346918
-87.70849850901911,41.988358941210656
-87.70851796970065,41.98842274151121
-87.70850841441491,41.98847068446909
-87.70848065905743,41.98849177347531
-87.70849474369268,41.98852211876294
-87.7084965183977,41.98852428069598
-87.70853331253447,41.98856908972628
-87.70856402398493,41.98862930140136
-87.70859092648037,41.98867321589277
-87.70861253002238,41.98872821759379
-87.70864313499973,41.988792214628575
-87.70866150115994,41.98884000918252
-87.70868838813985,41.98889649397348
-87.70869493602258,41.9889455120643
-87.70871067319003,41.98899883516861
-87.70872775883528,41.989079553645354
-87.70873936782986,41.98912997157358
-87.70875793827061,41.98922474868102
-87.70877166313691,41.98928066692044
-87.70879800225714,41.989329217906025
-87.70882041354578,41.98939970074181
-87.70882729407973,41.98943722437057
-87.70886298798499,41.989454790541394
-87.708863106632,41.989483851810334
-87.70887583432496,41.98952532938529
-87.70888685961066,41.989582743465796
-87.70889610156524,41.989638282888635
-87.70891369515215,41.98975390793066
-87.7089436789506,41.989828494572116
-87.70897611204597,41.989957758219425
-87.7089817574392,41.99008374702622
-87.70900085679244,41.99015824632148
-87.70903185569762,41.990242221340864
-87.70905941452776,41.99030148214704
-87.70907907047577,41.99034541336055
-87.70909330852759,41.99038472948936
-87.70887405949756,41.99038795841042
-87.70869472467403,41.99038926034112
-87.70862571374948,41.990389708135226
-87.7081244281542,41.99039230370134
-87.70751072092261,41.99039463214385
-87.70739793332797,41.990395058767945
-87.70730315466955,41.99039541932233
-87.706901269044,41.990396941627466
-87.7066812812713,41.99039868629451
-87.70622913025444,41.99040227222914
-87.70591963310686,41.99040552104563
-87.70546823148801,41.990408301971335
-87.70526358322316,41.99040956169146
-87.70523915814255,41.99040962254822
-87.70514403479406,41.99040940239814
-87.70496323221202,41.99041030586775
-87.7045780428651,41.9904123955064
-87.7042535838872,41.990414829639555
-87.70378730654096,41.99041832415076
-87.70346295379214,41.99042085384464
-87.70303965274022,41.990422986329285
-87.70259730550382,41.9904252114227
-87.7022065954809,41.99042753725789
-87.70182619083076,41.99042936947912
-87.70145123207017,41.990431174297605
-87.70095824754313,41.9904349641259
-87.70061591900928,41.99043622629753
-87.70028672425481,41.99043743673069
-87.70004558082097,41.990439894892305
-87.69971458671164,41.99044086681315
-87.69940258921508,41.99044267099541
-87.69912703361479,41.99044426293904
-87.69891227215903,41.99044560241392
-87.6985976365292,41.99044762102671
-87.69818077107684,41.99045038923781
-87.69788511473492,41.99045235098927
-87.69768862176886,41.99045142737025
-87.69736618443636,41.99045384026219
-87.69696652026329,41.99045649621881
-87.69655319743775,41.990459241385174
-87.69604257298298,41.99046147518205
-87.69574986380078,41.99046387787869
-87.69531739182176,41.990466566297194
-87.69501600401586,41.99046812794167
-87.69483240528776,41.990468809732455
-87.69453370152003,41.990470776155746
-87.69421339612893,41.99047288298963
-87.69387242955361,41.99047405922466
-87.69331632124415,41.99047634522652
-87.69292607852141,41.990477948344
-87.6926742802902,41.9904790133359
-87.69209941532634,41.9904839828313
-87.69168668359701,41.99048754794168
-87.6914210005127,41.990490179227564
-87.69088274683861,41.99049132147733
-87.69058877500109,41.99049194272176
-87.6902784127072,41.99049356056929
-87.69026645184157,41.99049362322959
-87.6900633871922,41.99049520184397
-87.68967255304125,41.99050000390004
-87.68906629793632,41.990507448864065
-87.68904451303449,41.990508236366495
-87.68897183864948,41.990510868885664
-87.68843610533591,41.99051885330196
-87.68806776514846,41.99052434245458
-87.68752205736398,41.99053644800288
-87.68720631567257,41.990542072565106
-87.68685599344073,41.990548314007185
-87.68684561863097,41.990548501939884
-87.68477521078955,41.9905864951892
-87.68247201496713,41.99062871974045
-87.68051013169534,41.990664647346605
-87.67982752542116,41.990675369309145
-87.67910231404052,41.990686754243875
-87.67842246549502,41.99069742305715
-87.6780243554958,41.99070366744638
-87.67775530411579,41.99070837208231
-87.67764787413581,41.99071025010114
-87.67741380577148,41.99071464380854
-87.67707195416854,41.990719775785564
-87.67676115071237,41.990724440336614
-87.67646151643265,41.99073025932421
-87.67598403278564,41.9907395323475
-87.67543665181945,41.99074945953754
-87.67526092891973,41.99075343337213
-87.67513873708666,41.990756196822105
-87.67503633686462,41.990758511835374
-87.6749720307406,41.99075996690796
-87.67497061113718,41.99075998469896
-87.67470545620048,41.99076347280078
-87.67451573166908,41.990765966924506
-87.6740396452305,41.990775086476866
-87.6734510187859,41.99078608554739
-87.67318498795616,41.9907902198661
-87.67288643413774,41.99079485792586
-87.67254792572322,41.990800153453456
-87.67214515058131,41.99078124026728
-87.67178601000904,41.990764372869464
-87.67177644268445,41.99076461808547
-87.67137303139589,41.990774998960994
-87.67125721240254,41.99077716406878
-87.67078061203242,41.99078607051719
-87.67038496128689,41.990793035164465
-87.67011305652844,41.99079655579581
-87.67002431716851,41.990797702691246
-87.66992636819299,41.99079897130605
-87.66978257059179,41.990800832796936
-87.66940158405704,41.99080541748233
-87.66904638376351,41.990809691981994
-87.66845065585552,41.99081713219042
-87.66836280385094,41.99081819217658
-87.66801599097766,41.99082257697331
-87.66759947420515,41.9908285250509
-87.66718626571708,41.990834423925186
-87.66682254305444,41.990837881465495
-87.66574083215471,41.990850778597625
-87.66516464362029,41.99085607447335
-87.6649180682102,41.99085834070453
-87.6644584145388,41.990865048412026
-87.66394986378901,41.99087245665949
-87.66336990460258,41.99088095433418
-87.66307146596635,41.990885003535105
-87.662724062298,41.99088959796317
-87.66258499475462,41.99089143697434
-87.66217986351442,41.990897133753336
-87.66212589366505,41.99089789214063
-87.6617059111795,41.99090276352519
-87.66157590254019,41.99090394336278
-87.66132754546258,41.99090620009844
-87.66096819102178,41.9909101379625
-87.66081162024852,41.99091185062544
-87.66029423572358,41.990916338539776
